gene	kcore
SF3A3	365
SF3B4	365
SF3B5	365
SF3B6	365
SMNDC1	365
SNRNP40	365
SNRPA1	365
SNRPB2	365
SNU13	365
SUGP1	365
TXNL4A	365
U2SURP	365
WBP11	365
WBP4	365
BANF2	46
HNRNPDL	266
SREK1	278
CACTIN	242
SRPK3	348
RBM3	284
ORC1L	191
TSEN15	234
TSEN2	227
TSEN34	225
TSEN54	225
COIL	314
CPNE6	74
TUT1	230
CPSF6	301
HTATSF1	280
CTIF	321
DHX8	253
CWF19L2	248
PYM1	256
DKFZP686G18222	321
DKFZP779G118	93
TUT4	226
TUT7	226
NOM1	298
PCID2	105
NXT2	142
GGPS1	245
GPATCH1	248
ZSCAN5A	112
RBM42	315
TC4	93
KHDRBS3	258
RANBP6	100
RGPD8	100
LRMDA	259
LRRC72	259
LSM10	266
LSM11	324
SRSF12	255
NCBP3	321
NSRP1	315
RBM26	244
ZRSR2P1	235
RBMY1F	295
SFSWAP	279
U2AF1	245
RNF149	300
SUGP2	36
MYO3B	249
ZFP41	50
ZSWIM7	266
TIPARP	270
TM4SF5	249
ZNF485	7
SNAP25	165
EXOSC5	161
EXOSC4	177
XRN1	255
UPF2	255
EXOSC7	142
EXOSC9	152
EXOSC1	141
SNX6	165
SNTG1	70
STX8	138
PLEKHB1	137
DSP	126
RPL5	314
RPS7	307
RPL23A	255
RPL13	255
RPL23	346
NUPL1	23
SEC16B	135
H1F0	38
DPPA3	15
ZFR	91
IDH3G	191
SEC62	85
SERINC1	61
MATR3	269
SEPTIN7	118
ARL6IP4	94
UBXN4	151
UBE4A	204
COA8	68
FEZ1	161
NKTR	115
PARP16	137
PCNP	63
ZNF146	55
NIFK	186
IDH3B	189
CSDE1	64
LTN1	262
DKFZP434N1827	18
DKFZP566E044	109
DRG2	24
RBM19	168
RSRC1	249
NCBP2L	214
RBM23	202
SREK1IP1	64
OPN1MW	31
ABCC1	285
AKAP17A	146
RASSF10	258
SCYL2	359
CERT	66
OSBP	42
PPM1L	74
UCK1	16
UCK2	16
CLPTM1	285
CSNK2B-LY6G5B-1072	246
STARD10	246
FASTKD5	322
LSM14B	285
ISLR2	285
LRRN3	285
MMUT	285
RTL1	285
TPTE2	21
CENPC1	95
SLC18A2	206
AQP4	198
PPP2R4	302
FLG	180
MKL1	57
C11orf65	57
GRIA1	532
F8	171
ADSS1	58
ADSS2	75
EIF4EBP1	274
ANKRD28	96
PPP6R1	122
PPP6R3	96
HLA-C	197
HLA-G	212
ATP6V1H	134
MIA3	150
SCFD1	165
TFG	188
ATP6V1C1	120
ATP6V0D1	194
ATP6V0D2	114
TCIRG1	184
ATP6V1A	189
ATP4A	113
ATP6V1B2	141
ATP6AP1	117
ATP6V0A1	130
ATP6V0A2	135
ATP6V0B	114
ATP6V0E1	114
ATP6V0E2	114
ATP6V1B1	148
ATP6V1C2	114
ATP6V1D	114
ATP6V1E1	133
ATP6V1E2	114
ATP6V1F	147
ATP6V1G1	133
ATP6V1G2	114
ATP6V1G3	114
DKFZP686N0561	110
DKFZP781J1951	110
KIAA2013	96
TMEM199	96
BMT2	97
C12ORF66	97
CASTOR1	97
CASTOR2	97
DEPDC5	97
FNIP1	114
FNIP2	114
MIOS	97
NPRL2	103
NPRL3	97
SZT2	97
WDR24	103
WDR59	97
VATD	62
SLC2A9	61
SNX10	66
ATP6V1G2-DDX39B	62
FCAR	133
KIR2DL1	132
KIR2DS1	106
KIR2DS2	108
KIR2DS5	106
KIR3DL1	134
KIR3DS1	110
LILRB2	160
CD160	159
HLA-H	154
KIR2DS4	155
KLRC1	232
KLRC3	141
F5	165
SERPINA1	215
BORCS6	27
PROS1	87
SEC31B	111
TARM1	211
TRAPPC11	122
TRAPPC13	122
TRAPPC8	122
CNIH4	97
TLL2	150
MMRN1	51
GOLGA8B	113
SYBL1	132
HCP5	139
KIR2DS3	133
KIR3DL3	120
KLRC4	123
HSPE1-MOB4	73
LOC136321	58
MOB2	88
MOB3A	73
MOB3B	73
MOB3C	73
MOBKL1A	73
SAR1A	166
VPS8	161
TRAPPC3L	58
RPS4Y2	205
TRAPPC2	58
HLA-A	361
VPS39	129
MT-CO2	167
SH3BGRL3	165
DEGS1	153
EIF2S2	274
EIF3A	255
EIF4A1	274
ESF1	152
NGDN	255
DKC1	232
EIF3B	255
EIF3C	255
EIF3CL	128
EIF3D	255
EIF3H	255
EIF3I	255
EIF3J	255
RPL4	277
RPL7	258
RPS17	255
RPS25	255
RPS3A	289
ABCF1	259
IGF2BP3	207
ACBD5	27
IDH3A	215
DICER1	115
TARBP2	65
DUX4	256
EIF2B1	195
TNRC6B	153
UPF1	255
EIF4G1	310
RPL10A	263
EXOSC6	178
AIDA	39
MARS1	56
THAP1	120
AKAP7	105
SEC61B	255
SEC61G	255
BIN3	188
AP3S1	197
AP3S2	214
CLVS1	70
CLVS2	70
PACS1	107
ARPIN-AP3S2	197
CA12	79
DKFZP779P0659	197
TMEM59	189
CHRNA4	127
APOL3	6
BLOC1S2	94
BLOC1S5	92
PUM3	255
RPN1	255
SRP9	255
MBD5	141
MBD6	48
PIWIL1	51
ATAD1	27
NOC4L	255
ATG10	93
ATG12	166
FLJ00012	89
FUNDC1	158
WDR45	89
FLJ00045	57
SRP14	255
TECPR1	60
EEF2	302
SYNCRIP	235
HSCB	19
RPL35	255
PNO1	255
DDOST	255
SSR1	255
DDX6	200
SEC11A	255
SEC11C	255
SPCS2	255
SPCS3	255
BYSL	255
AZIN1	134
RPL10L	255
BBS10	112
BBS12	111
BCAP29	223
TRAM1	255
TXNDC9	289
CTH	64
BLOC1S3	38
BLOC1S4	22
RASSF9	165
BMS1	255
DCAF13	255
DDX47	255
DDX49	255
DDX52	255
DHX37	255
DIEXF	255
EMG1	255
FBL	255
FCF1	255
FTSJ3	255
HEATR1	255
IMP3	255
IMP4	255
MPHOSPH10	255
NIP7	255
NOL12	141
NOL6	255
NOP14	255
NOP56	255
NOP58	255
PWP2	255
RBM28	120
RCL1	255
RPS24	255
RPS27L	255
RRP1	120
RRP36	255
RRP7A	255
UTP11	255
UTP14A	255
UTP15	255
UTP18	255
UTP20	255
UTP4	255
UTP6	255
WDR3	255
WDR36	255
WDR43	255
WDR46	255
WDR75	255
XRN2	172
DDX27	141
EBNA1BP2	164
NOP2	255
PES1	152
RPL7L1	100
MAT1A	58
MRTO4	193
NOC3L	140
PPAN	88
RPL18A	255
RPL6	293
RRS1	212
RPL22	263
RPL24	255
RPL30	255
RPL32	255
RPL36A	255
RPL41	255
BUD23	255
LTV1	255
NOB1	255
RIOK2	255
RIOK3	255
RPP14	255
RPP21	255
RPP25	255
RPP30	255
RPP38	255
RPP40	255
RPS10	255
RPS26	260
RPS29	255
RPS4X	271
TSR1	255
DDX10	112
DIMT1	119
PUS7	90
TSR2	202
EEF1D	255
CCT6B	194
RPN2	255
FXR1	126
FXR2	232
ETF1	255
GSPT1	255
GSPT2	255
RPL14	255
RPL17	255
RPL18	255
RPL19	255
RPL21	255
RPL26	263
RPL3	255
RPL34	255
RPL35A	255
RPL36	255
RPL37	255
RPL39	255
RPL8	255
RPLP1	255
SMG1	263
SMG5	255
SMG6	255
SMG7	255
SMG8	255
SMG9	255
UPF3A	255
WRAP53	125
EIF2B2	148
PDCL3	127
VARS	118
TARS1	54
EIF2B5	255
EIF5A2	24
MLKL	114
DDX56	255
CHLR1	125
RNASE1	148
ZFYVE19	63
CHURC1-FNTB	28
EIF6	252
RSL24D1	204
SURF6	163
FLJ00420	44
NANOS1	93
NANOS2	42
NANOS3	42
EIF3M	255
EIF3E	255
TENT2	54
RNF113A	273
DCP1B	211
EDC4	178
PATL1	193
SPCS1	255
SRP19	255
SRP54	255
SRP68	255
SRPRA	255
SRPRB	255
SSR2	255
SSR3	255
SSR4	255
EIF3K	255
GNL2	198
DDX31	15
NOL8	97
DDX51	39
MCTS2P	4
DHPS	177
FBLL1	65
GAR1	100
NAF1	65
NOP10	65
SHQ1	65
SPOUT1	65
DKFZP313J1712	198
DKFZP586J0119	15
NVL	217
DNAJC3	255
GRSF1	255
DNLZ	85
DOHH	21
FTSJ1	163
DUS2	48
IMPACT	255
EEFSEC	255
SECISBP2	255
EIF3G	255
EIF5	255
EIF1AX	255
EIF4H	255
EIF5B	255
GCN1	255
EIF2B3	139
EIF2B4	142
PARS2	48
RTCA	255
TNFAIP8L1	130
HEXIM2	100
PEX11A	31
PEX11B	31
RTEL1-TNFRSF6B	104
MAK16	212
RPF1	243
TATDN1	49
GDAP1	27
GET1	52
NSA2	206
GPN3	11
LARP7	21
NFU1	137
RBM7	243
ZCCHC8	255
RBM38	198
PRPS1	158
IFRD2	120
RBM27	284
PATL2	40
LSM14A	13
ZMAT2	208
PRPF18	179
RSRP1	34
UGDH	33
RPL36AL	255
NAP1L2	38
NAP1L5	101
RPL3L	234
PEX16	65
PXMP2	27
PXMP4	27
SLC25A17	27
PRPS1L1	13
RBFOX3	141
RBMY1A1	238
RBMXL1	141
RBMXL2	187
SEPTIN10	54
EPRS	184
LSM1	232
MTREX	298
RPS11	263
RPS13	255
RPS16	274
RPS18	261
RPS5	255
RPS8	285
RPS9	255
STXBP3	307
XRCC3	180
SGSM3	214
VPRBP	18
TNNT3	115
C16orf70	17
TPP1	186
ARRB1	557
SYT1	262
UBQLN2	245
VAMP3	232
VAMP4	223
VAMP7	215
UEVLD	155
NRDC	83
RHBDF2	73
RECK	100
PCSK9	232
AP4E1	233
AP4S1	241
DKFZP686A01208	197
SYP	147
PPFIA2	100
PPFIA4	122
TSPOAP1	127
UNC13B	101
GGA2	166
OPN3	539
ASPN	65
PREP	141
PREPL	174
SLCO3A1	148
WFIKKN1	78
CALY	251
HEL-S-37	29
ISYNA1	175
OSTF1	173
RABEP2	212
NID1	165
CORO7	144
GAD1	160
GAD2	149
SLC17A7	101
SLC32A1	126
RHOBTB3	135
GLRX2	26
FCHSD1	120
TSKU	183
TSPAN12	134
RABEPK	112
STX10	119
SERGEF	141
ZUP1	64
MMP26	109
UNC13D	134
UNC13C	133
VAMP1	122
TM9SF4	150
SYT4	215
SNX8	127
SYT3	108
STXBP1	176
HS1BP3	204
MAB21L1	286
ZIC5	184
LGALS4	48
CTTNBP2	28
LTA4H	21
EHD1	133
ANKFY1	121
CNTN2	167
ENPP1	175
GUSBP1	158
FIZ1	91
TMEM204	96
LRIG2	19
LRIG3	19
NEK7	176
STK16	168
FAM48A	236
PLA2G16	153
EAPP	142
CCDC136	228
PPIC	142
EFEMP2	211
ATP5C1	81
GABRD	166
HSPA13	227
GPX7	155
PTPRN2	155
OAT	142
PCDH8	163
SERPINI2	142
QSOX1	167
NOMO3	142
HAVCR1	142
ZBTB22	142
SCG5	142
CYB5R1	153
KLHL26	142
ATPIF1	163
ERP27	167
NOTCH2NL	142
PDIA5	142
PCDH17	142
CEND1	142
PLUNC	142
EPDR1	142
UBR7	142
ZG16B	142
ITPRIPL1	142
CCDC107	142
ANKRD13D	142
RSRC2	142
FA2H	142
CCDC134	142
ADAM33	142
USMG5	142
CDSN	142
CDNF	35
COBL	19
MANF	35
AKTIP	112
C19orf50	111
USHBP1	88
ARFGEF2	89
RTN4IP1	54
ZC3H14	32
TH1L	83
TPRKB	16
WHSC2	14
AAMP	14
STRA8	135
TBX22	110
SRMS	90
CALM1	282
SNX2	106
SNX4	96
PLEC1	129
PTPRS	163
ADRBK1	209
IL8	42
PDCD6IP	259
PICK1	285
SERPINA3	66
SNTB2	54
MUC4	60
SGSM2	116
SLC3A2	94
SCAMP3	74
MTHFD2	68
SLAMF1	145
FLRT2	89
C1QTNF9	53
AHNAK2	47
ANOS1	83
TBC1D5	184
CNTF	218
ARIH2	228
ARRDC1	122
SNX3	77
CD1C	156
CD1D	173
VPS4A	197
PFAS	49
BFAR	245
TRIM8	151
LRSAM1	223
SLA2	284
TPCN1	19
NDFIP1	136
RNF125	151
VPS25	196
VPS4B	204
CLEC4C	152
IFNL2	213
IFNL3	214
IL20	236
LAX1	182
PTPRF	233
KLHL24	235
RNF38	160
MOB4	139
EEF1AKMT1	130
EEF1AKMT2	130
ERN2	236
FLRT1	83
FGFRL1	99
MALRD1	68
PHEX	80
TECPR2	91
NDFIP2	160
RNF13	143
LAPTM4A	57
LAPTM4B	47
RETREG1	58
TRIM31	249
MKRN3	183
MKRN4P	134
PRR7	47
PIRT	28
PPP1R17	271
RNF138	183
RNF186	143
RNF26	148
RNFT1	134
RSPRY1	151
TRIM17	152
MAP1LC3B	180
CHRND	189
RALGPS1	193
LY6G6F	189
SHCBP1	121
PPAP2B	145
MAP3K7IP3	190
IL17RB	94
TMEM189-UBE2V1	95
MPZL1	257
MT-ND2	481
SH3BGR	42
GPT	42
ECHS1	59
FIGF	52
KRT27	156
PILRA	151
SLAMF6	175
C6orf25	147
TREML1	147
CLEC4A	95
CUZD1	95
PILRB	98
CD300LF	102
KLRA1	95
PITPNM3	67
PITPNM2	82
SPRYD5	66
USH2A	73
FYB	101
CHST15	148
PJA2	135
ARHGAP27	29
SNTG2	73
GAS6	121
FNBP4	56
ASB6	274
C2orf44	102
FAM125A	39
SNX26	147
C14orf4	55
MUC20	64
ANXA4	38
AP3D1	132
CHMP5	204
VTA1	213
SFTA3	109
UCN2	93
ODF2L	108
RPLP2	271
CPM	75
HBA2	45
MRPS26	96
FLYWCH1	105
NARF	29
TOR1AIP1	82
URB2	37
ABHD15	137
ACAT1	132
CXCR1	547
ACRV1	11
CLN3	31
AGO4	55
MOV10	52
TSNAX	83
LRP4	78
PLS3	70
CPOX	56
AIMP2	144
EEF1E1	95
EPRS1	129
MARS	195
MCC	152
RARS	88
PPP1R3A	262
PPP1R3B	272
PPP1R3D	231
PPP1R3E	240
PPP2R3A	195
PPP2R3B	222
PPP2R3C	158
RAB3D	93
SPARCL1	180
HPX	123
SELENOT	105
AMD1	61
CUBN	76
VPS35	194
ANXA5	97
TRIM72	93
ANXA2P2	44
ENAM	119
APBA3	207
BACE2	175
LRP1B	113
CLSTN1	151
PRDX4	136
SEC63	178
UBE2H	307
GAS1	142
SLC35G1	27
SRD5A1	134
RER1	165
TMEM30CP	140
ATXN2	189
TTC28	48
CD84	67
UBE2U	71
PCLO	122
CD46	239
CELF3	199
PDILT	161
FAF2	215
RPL12	255
CCDC86	192
CCNI2	117
LGALS3BP	156
CDCA4	173
CDH17	191
IMPA2	190
DCLK3	117
CLK4	34
CLSTN2	102
CLUH	169
RPL26L1	188
CNPY3	136
CNPY4	168
SIGLECL1	71
CSHL1	82
CSRNP2	191
CSRNP3	137
CYP2D6	25
CYP2D7	25
DAZL	43
DAZ2	12
DAZ3	14
DAZ4	18
DDT	28
H1FOO	48
DKFZP686A11192	107
NCS1	525
RAB5B	86
TOM1	91
EEF1B2	255
MPV17	70
UNC45A	283
FIBP	265
SIGLEC14	80
G22P1	154
GARS1	44
ZACN	90
GOT1L1	12
GPT2	12
PIGS	46
PIGT	53
PIGU	47
GRID1	61
SRD5A2L2	146
TMX4	25
PRODH	137
SHCBP1L	137
HTR3B	65
HTR3D	12
HTR3E	12
LRP12	77
USP49	271
IDE	151
INPP1	187
INPP5J	187
IPMK	187
MYRIP	56
SHTN1	73
L1TD1	173
SLC35B2	72
MT3	104
ST8SIA4	60
PDE8A	180
OTUD4	163
PGAP1	44
RHBDL1	14
RLN1	22
SGA56M	138
TTLL12	173
ZNF501	173
CSTA	114
GABRA3	102
GRK2	588
HSD11B1	40
MRPL10	96
MRPL9	96
NDUFA9	481
RAB3A	189
RPL38	255
RPS15	255
RPS20	298
SDC3	177
MAPKSP1	104
GLRX	104
EPS8L1	98
EPS8L2	45
GJA3	82
SPG20	119
NIT1	93
GARS	57
UBASH3A	59
EXD3	99
KCNQ5	169
GRK4	548
PPEF1	202
PCP4	109
GAL3ST4	67
HN1L	67
C9orf46	105
ILVBL	67
XRCC6BP1	67
CBS	106
F8A1	67
CXorf27	58
PRPF40B	240
C15orf63	58
FAM57A	9
TEX28	23
DNALI1	32
SLC7A8	31
SLC7A7	31
SLC7A10	31
SLC22A11	59
ALPL	176
CCDC50	53
JUB	90
KIAA1683	116
OGDH	94
FAM103A1	114
NEU4	110
SLC35A2	116
SMCP	109
CPSF3L	134
C10orf62	151
FBXL18	311
DHRS1	116
C12orf12	134
FAM113A	72
C4orf42	72
DLK2	109
CHST1	56
FAM189A2	43
MRPL20	96
DLGAP3	122
NRD1	26
WISP1	35
RHBDF1	14
KCNJ1	116
RCVRN	202
RLBP1	45
SPR	60
SEC14L1	103
C2CD2L	36
MYO7A	73
CLCN3	68
MPP1	110
BCAM	71
GJA8	77
GJB3	77
KIRREL	45
GJC1	88
NAGPA	68
CABP2	43
AGFG2	30
DNAJC14	39
GALNT10	57
GALNT12	57
FXYD7	48
ITIH2	119
SLC9A7	10
C2orf88	24
MIP	85
TMEM8B	43
GDPD2	40
NDUFB3	481
SLC22A9	59
SLC26A3	57
KRT13	86
GALNTL2	24
ACAA2	84
ACBD3	82
ACKR1	91
OGDHL	53
ATP6AP2	110
SERPINC1	130
HBB	173
SERPIND1	184
MAK	45
PPM1K	36
BZW1	244
CD21	96
CD200R1	63
CD300C	63
CD300E	63
CD300LB	63
UCKL1	69
CLEC5A	112
GGH	301
SERPINA5	101
SERPINE2	116
F13B	74
TBC1D3	49
KRT83	60
HCN1	6
IGLL5	95
IL18BP	89
KIRREL3	39
ZNF202	68
SLIRP	218
MARCO	9
PANX1	15
TBC1D16	65
SCN4A	67
SIGLEC15	63
TIMM10B	36
TREM1	63
UPRT	8
ACKR3	518
MT-ND4	481
TENC1	64
OPCML	75
ERI3	32
PTPRD	45
RGL4	110
ABI3	50
LRRC23	17
ERAP1	253
SYN3	29
SLC1A2	17
LY9	64
SEC14L2	17
GANAB	117
CLIC3	45
AURKAIP1	96
NECAB3	91
CLCA1	26
GPRASP2	37
EMCN	15
PODXL2	26
C3orf63	29
AGR3	18
TIMM50	143
RARRES3	72
HSD17B10	130
CUGBP1	52
PHKB	535
RBM41	141
CLCA2	24
C6orf47	53
CCDC17	39
NDUFS6	481
C13orf34	100
CCDC47	26
CLIC6	29
GPSM3	396
MAN2C1	27
COL25A1	175
TM2D1	84
TEX10	120
ZFP2	31
ST6GAL1	57
BAT2	151
MAP2	136
IZUMO1	84
PTGFRN	46
ADAM2	36
CPLX3	123
CPLX4	123
PRRT2	89
NOVA1	214
PITPNB	17
STXBP6	135
STXBP5	121
STX12	165
SCGN	26
CCDC141	43
SNAP23	174
TTC7B	47
FAM126A	47
TMEM150A	47
TBC1D3C	22
CHML	145
C10orf88	74
ADCK1	23
AAG1	122
CASP5	127
EIF1	112
EIF2S3B	166
EIF4E2	136
PEX3	65
SLC27A2	65
RPL27A	255
PEX10	192
PEX12	192
PEX13	197
PEX14	220
PEX5	202
TYSND1	65
ATP5F1B	222
GLRX3	82
ACOT2	65
ACOT4	65
CCT3	317
CAND1	396
GIP	255
CNOT6L	123
AGPS	65
GNPAT	65
ATP5F1A	169
AK6	239
RNF115	307
MARCH5	106
PALB2	185
SERP1	96
UBL4A	129
WRB	55
TRMT112	112
AMACR	65
DERL1	255
DERL3	90
UBE2D4	307
ANKRD9	274
CCDC22	307
RNF7	274
UBE2F	171
DAO	65
RAB23	116
DKFZP686D0638	134
SAG	534
APCDD1	96
CHMP1A	112
DNER	100
APOBEC3B	212
APOBEC3F	210
RPS19	263
CBLL2	58
FBXL15	307
PPM1B	137
UBE2L5	39
STK36	146
ARRDC4	58
ASB1	274
ASB5	274
ASB10	274
ASB11	274
ASB12	274
ASB13	274
ASB14	274
ASB15	274
ASB18	274
ASB2	296
ASB3	274
ASB4	274
ASB7	274
ASB8	274
ASB9	274
HIST1H4G	174
HIST1H4H	174
MCMDC2	159
SEC61A1	148
PARN	225
ATG4C	108
UVRAG	145
GEN1	163
RAD51AP1	168
RAD51B	163
RAD51D	186
XRCC2	163
TMEM30A	129
ATP5F1C	130
STOM	97
TMEM30B	129
MCM4	236
MCM8	212
EIF4ENIF1	151
ATXN3L	107
AUP1	50
FBXO2	340
BAAT	65
LNX1	222
RPS23	255
PTCH2	141
UBE2J1	108
DKFZP686J1569	114
FLJ00323	159
HCC5	159
MCM9	168
RPL27	255
CNOT8	93
PABPC4	255
CNOT10	115
CNOT11	106
CNOT4	165
DCUN1D3	218
FBXL13	307
FBXL14	307
FBXL16	307
FBXL19	307
FBXL20	307
FBXL21P	307
FBXL22	307
FBXL3	307
FBXL4	307
FBXL5	307
FBXL8	307
FBXO15	307
FBXO17	307
FBXO21	307
FBXO27	307
FBXO4	307
FBXO40	307
FBXO41	307
FBXO44	307
FBXO7	307
FBXO9	307
FBXW10	307
FBXW12	307
FBXW8	307
FBXW9	307
HECTD2	285
LONRF1	285
RNF114	304
RNF19A	296
RNF19B	285
RNF213	285
RNF217	285
TRIM36	285
TRIP12	307
UBR2	285
UNKL	285
WSB1	307
ZNRF1	295
ZNRF2	285
RPS12	255
RPS21	255
RPS4Y1	255
RPSA	255
CATSPER1	116
GFPT2	115
EIF1B	82
RPL13A	255
FEM1C	274
KCTD6	274
KLHL41	256
LRRC41	274
SPSB2	274
SPSB3	274
SPSB4	274
SRD5A2	133
TULP4	274
RCN3	104
TSC22D1	72
RPL9	255
CCDC87	98
CCDC93	187
COMMD2	177
CPNE4	209
VPS35L	175
PLK-1	132
MARCH2	42
CRNN	182
HIPK3	223
H2BFS	212
HIST2H2BC	212
HIST2H2BD	212
CHMP1B	85
MITD1	80
TM9SF1	69
TTC19	179
CHMP4BP1	55
NLRX1	199
CLPP	128
CLPX	156
PAIP1	127
COMMD6	174
COMMD7	174
CRAT	65
CTSA	39
SPOPL	146
RAB40A	164
RAB40AL	164
RAB40C	179
CYHR1	43
GSTK1	65
MAGT1	126
STT3A	130
TUSC3	175
LOC102724159	112
DDO	65
OSTC	123
SEC61A2	142
STT3B	239
DDX55	111
DECR2	65
DKFZP434K0126	134
HM13	47
UBXN6	66
YOD1	71
EDEM1	77
HHAT	96
HHIP	139
DHRS4	65
TECR	131
TECRL	131
POP1	57
DISP1	96
DISP2	96
SCUBE2	96
UBXN2A	178
DKFZP666H126	131
NEURL1B	32
USP46	11
FOXRED2	42
DNAJC24	115
DPH2	115
DPH3	115
DPH5	115
DPH6	115
DPH7	115
DPP7	159
DYRK4	16
ECH1	80
ECI2	65
EEF2KMT	115
SECISBP2L	82
EVC	150
EVC2	221
EIF1AY	172
IFIT1B	79
FARSB	159
EIF3S9	82
EIF3S6	65
JOSD1	104
ZC3H7B	243
EIPR1	100
EME2	56
EPHX2	65
TMUB2	91
N6AMT1	115
TMPRSS11B	111
FBXO24	100
NEURL4	86
MANBA	140
TOR1B	155
NBR1	106
GLCCI1	51
TRPS1	183
GSC2	61
HACL1	65
HAO1	65
HAO2	65
PEX5L	132
NCCRP1	67
HMGCL	65
HIP2	41
PRIC295	84
UBE2Q1	190
JKAMP	98
LARP4	186
LGALS9B	58
LMBR1L	129
LONP2	65
MINDY3	139
MSI2	191
NELL2	164
SVIP	198
NUDT19	65
NUDT7	65
OST4	133
PAOX	65
PBR	97
PECR	65
PHYH	73
PIPOX	65
ZSCAN18	150
REPIN1	255
POP4	54
POP5	56
POP7	61
PRMT3	242
SLF2	52
USP32	16
RPLP0P6	153
SRBD1	164
TMCO1	133
RPS26P11	239
ZNF277	255
UBL5	322
SDHC	121
SDHD	121
TRAM1L1	119
SUCO	139
ZNF747	129
TGM3	58
TIFAB	21
TRIL	52
WDFY1	52
TRIML1	13
TSPO2	97
VCPKMT	196
VIPAS39	40
SORL1	233
FAM175B	64
TMEM139	64
PSKH1	21
TNPO3	95
SYNRG	40
AFTPH	24
SMAP1	64
FSHB	276
FAM46C	104
NDUFA5	481
AP1AR	26
LRP3	82
KIAA1310	19
CCDC127	55
C1orf124	55
CUEDC1	64
DAZAP2	188
EVI5L	90
C11orf68	35
EGFL6	44
SNX24	35
WDR47	48
PAFAH1B2	89
LRPAP1	136
TIMM22	20
ANXA13	48
PRRG2	36
HEBP2	20
SYPL1	69
DSCAML1	23
SLC6A5	72
TRARG1	54
SUSD6	12
MECR	62
C5orf22	22
ODF1	51
COLGALT2	51
PIK3IP1	52
KBTBD10	39
LEPRE1	38
FAR1	46
ESYT2	38
C1QTNF5	38
CCDC116	172
FKBP10	49
IDH2	91
GABARAPL1	472
C14orf139	69
SRFBP1	82
HADH	38
LGALS8	136
SEPTIN9	39
ZBTB46	2
TOMM40	16
MAGEB18	52
MT-CO3	61
KIAA1967	47
GUCY1A3	33
TXLNA	135
ZCCHC10	100
MTFR1	54
USP9Y	45
SEPT4	13
AIMP1	118
QARS	120
ALG2	22
GABARAPL2	461
BLMH	283
DKFZP686L0869	34
DKFZP686L17145	34
IARS1	34
FRG1	188
LOC388524	32
LRRC47	7
SCARA5	21
TTLL1	5
KCTD21	33
MYCBPAP	46
URB1	121
OTUD1	11
RHBDD3	72
SGTB	80
MRPS22	114
MRPS7	96
FIS1	50
DLGAP4	122
STX1A	215
STX7	141
LGI3	105
LLGL1	133
VPS18	129
CYB5A	62
OTOF	99
VAPA	66
NAPA	133
STX16	150
APBA1	160
CNTNAP3	60
CPLX1	130
LIN7A	129
NRXN1	110
NRXN2	108
NRXN3	122
PPFIA3	108
RIMS1	121
NSG1	105
BLOC1S6	133
SNAP47	111
VTI1A	133
STX5A	122
STX17	138
ATP4B	129
STX1B	135
DKFZP686L1857	122
STX11	137
STX16-NPEPL1	135
STX19	135
STX2	165
STX3	136
STX4A	122
TSNARE1	135
ATP9A	9
NSF	141
BNC1	109
ERC2	35
NDRG4	91
RAB11B	136
CPLX2	121
NAPB	110
LLGL2	127
DKFZP564P2364	105
VPS11	129
HCCS1	105
HEL-S-290	95
NAPG	129
NBLA04300	102
STXBP5L	108
DNAJC13	54
RPH3A	96
GET3	21
KCNB1	451
RAB3C	83
SLC23A1	56
SYT7	132
RAB26	51
SYTL4	120
VPS33A	102
SNPH	127
STXBP2	115
SYT6	133
SYT8	129
SYNGR1	9
SYNGR2	9
WHAMMP3	29
SEPT5	56
TXLNB	60
CXorf15	26
STX1B1	18
SLC6A1	50
SLC38A2	10
MPP7	101
EEA1	91
HAPLN2	25
PLAGL2	66
STIM2	69
WBP5	63
PSG5	63
ERMAP	25
DBN1	66
MYL4	82
ACON	75
TNNT2	103
MYBPC1	89
MYBPC2	82
NEB	92
TCAP	151
TMOD1	78
TNNC1	78
TNNI2	129
ADAMTSL2	33
KXD1	70
MST096	70
MATN2	162
TMEM47	61
HEL-S-284	75
PLEKHH2	19
CLCN5	65
CASKIN1	49
THEG	99
GART	21
REEP6	13
PCDH18	162
GABRR2	72
REXO1	24
KARS	33
CNTN6	57
OMP	22
SIRT5	63
WDR65	176
CEP110	22
USP53	135
FBXO28	135
SETD5	193
C5orf55	158
TRPT1	135
LUM	104
NGFRAP1	137
NUBP1	49
MTIF2	96
GPR135	24
KRT15	138
C3	370
CCR7	539
GALR2	396
PDLIM1	151
MYPN	158
PKD2L1	154
SYNPO2L	146
CALCRL	252
GIPR	283
VIPR2	294
TSHB	344
ADGRD2	38
RAMP3	255
EXT1	82
EXT2	82
GLCE	82
HPSE2	82
HS2ST1	82
HS3ST1	82
HS3ST2	82
HS3ST3A1	82
HS3ST3B1	82
HS3ST5	82
HS3ST6	82
HS6ST1	82
HS6ST2	82
NDST1	82
NDST2	82
F12	138
STOML2	133
TRPC7	47
LMLN	99
TTPA	52
CD96	17
USP17L2	49
CLEC2D	32
LY75	11
COL23A1	175
GJD3	59
TEX19	50
DHX33	93
TJAP1	152
LRFN4	105
GJB4	41
F11	69
FAM40A	48
FUNDC2	65
GJB5	41
P2RX2	90
P2RX3	88
P2RX6	98
SLC39A12	157
GJC3	47
GUCA2B	17
TKFC	47
KCNE1B	47
STRIP1	48
STRIP2	48
MAP7D3	22
