gene	nr_patients	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	degree	closeness	betweenness	eigenvector	kcore	clusteringcoeff	leverage	information	bridging	average_neighbors	class
ACVR1	68.0	0.0	1.0	0.0	0.0	63.0	2.0	0.0	1.0	1.0	0.04328777872229125	0.4862175309191492	0.00014591736510032038	0.005151157721528735	331	0.17637837022546632	0.1561	0.003006594845153876	9.615592698819963e-08	690.3882175226587	driver
GSTA2	35.0	0.0	0.0	0.0	0.0	32.0	2.0	0.0	1.0	0.0	0.003073301510494998	0.3839568164699975	1.6395941720236436e-06	0.00015363385380601308	38	0.8001850138760407	-0.3095	0.0015483499834644825	5.2634699092741956e-08	306.21276595744683	
KRAS	721.0	0.0	0.0	0.0	2.0	717.0	2.0	0.0	0.0	0.0	0.20139933302818286	0.5418246235606732	0.0012022239679143148	0.03775941272114813	599	0.16280058038745926	0.5979	0.003180787888251429	6.305462493416908e-08	843.0422077922078	driver
CR2	215.0	12.0	1.0	0.0	0.0	180.0	17.0	0.0	5.0	0.0	0.011900869678938077	0.4644234565276808	2.0938261581785087e-05	0.002417912475190066	158	0.3885010017606703	-0.5197	0.002539903939642911	2.161118933373758e-07	1264.510989010989	
CNOT3	78.0	1.0	1.0	1.0	0.0	71.0	2.0	0.0	2.0	0.0	0.01732818936768456	0.4582996194072342	4.0016331477744705e-05	0.002075516513871937	225	0.2660663236134934	-0.3028	0.002722173274033385	1.7117168517099564e-07	783.422641509434	driver
POGK	55.0	1.0	1.0	0.0	0.0	50.0	2.0	0.0	1.0	0.0	0.021578499967305303	0.4738489186341947	2.1733349413020263e-05	0.003704283415944765	268	0.3538362346872985	-0.3384	0.002810123887932159	9.739244735390909e-08	1090.0151515151517	
ATG13	41.0	0.0	0.0	0.0	0.0	34.0	3.0	0.0	4.0	0.0	0.046753416595828164	0.4721664762728087	6.98049159390269e-05	0.011893711559641749	481	0.5096942273412861	-0.0172	0.003022206064102695	6.505356612443153e-08	912.0517482517482	
CSF2RA	100.0	2.0	0.0	1.0	0.0	87.0	9.0	0.0	1.0	0.0	0.08997580592427909	0.5007859060842229	0.00014709253978646914	0.022232359552316373	510	0.3244809725158562	0.2146	0.003119617976692525	5.2438300778471525e-08	1014.9411337209302	
COL1A2	293.0	4.0	2.0	1.0	0.0	264.0	8.0	0.0	14.0	0.0	0.06780880141241091	0.4911520056524392	0.00025917156155100295	0.009996887544305548	396	0.2295491524035401	0.2541	0.0030844150056495226	8.822312784878119e-08	758.2719382835103	false_driver
IVNS1ABP	69.0	5.0	3.0	1.0	0.0	51.0	6.0	0.0	3.0	0.0	0.025828810566926045	0.4860784438370097	4.725110278016655e-05	0.002708434849945255	310	0.4147143866863715	-0.2691	0.0028716931947353874	1.5788464486034192e-07	968.253164556962	
IKBKE	95.0	2.0	0.0	0.0	0.0	81.0	8.0	0.0	4.0	0.0	0.05701955142875826	0.49194196931193107	9.701747195555482e-05	0.009120599789199598	396	0.24807507978807444	0.1257	0.0030581761737849588	5.748636061451326e-08	843.9655963302753	
MED27	23.0	2.0	0.0	1.0	0.0	15.0	4.0	0.0	1.0	0.0	0.03125613025567253	0.4792241163198797	1.4338328284582868e-05	0.0059630007324968795	354	0.5249423260791383	-0.2105	0.002928376340676002	3.1138704999510654e-08	1096.3451882845188	
RTL10	32.0	0.0	0.0	0.0	0.0	30.0	2.0	0.0	0.0	0.0	0.018570587850650626	0.4811086293138704	9.082485867920031e-06	0.004198536560407577	237	0.3499228587070124	-0.4329	0.0027520394767518485	6.095678348898651e-08	1363.2077464788733	
GBX2	23.0	0.0	0.0	0.0	0.0	22.0	1.0	0.0	0.0	0.0	0.011246975740534886	0.4428004748530561	1.1560271421152687e-06	0.0013693489440890704	161	0.5908472732218142	-0.4478	0.002508591237916709	1.4587890001674152e-08	749.3372093023256	
AR	107.0	2.0	1.0	1.0	0.0	95.0	6.0	0.0	2.0	0.0	0.28869417380500884	0.5768984118601229	0.004890075082048387	0.04431501140401349	539	0.10104285704755947	0.7283	0.003196138386382748	9.90738991657109e-08	745.9744054360136	driver
NPAP1	469.0	12.0	2.0	1.0	0.0	441.0	13.0	0.0	0.0	0.0	0.02118616360426339	0.4805039746127502	2.078469630316068e-05	0.0030575436857547696	270	0.3505331957344341	-0.35	0.002803355556865254	1.0559771437374675e-07	1089.212962962963	
DLL1	84.0	3.0	3.0	1.0	0.0	75.0	2.0	0.0	0.0	0.0	0.023147845419472964	0.4749821411932789	2.665896395792453e-05	0.0031839296911500537	280	0.4767689377570781	-0.2929	0.002834952440890333	8.011280685675741e-08	952.7796610169493	
ATXN3L	44.0	1.0	1.0	0.0	0.0	37.0	5.0	0.0	0.0	0.0	0.0073890015039560575	0.462863196125908	4.6645998992443605e-06	0.001424993863273527	107	0.41355878634639703	-0.6428	0.0022467324424894517	1.5362293173848762e-07	1277.8761061946902	
CDCA7L	47.0	2.0	0.0	0.0	0.0	40.0	3.0	0.0	2.0	0.0	0.03465637873536912	0.4864959440114522	9.55702936485685e-06	0.008041455004772147	389	0.5323822092235261	-0.3305	0.002955880703935541	2.5446646587300686e-08	1402.3962264150946	
ZNF782	56.0	3.0	0.0	0.0	0.0	47.0	6.0	0.0	0.0	0.0	0.053750081736742304	0.4935454721487123	4.835769430573281e-06	0.013302032119818908	472	0.7360971576411177	-0.1224	0.0030482051832360023	6.97525228684772e-09	1253.3467153284669	
ACKR1	85.0	3.0	0.0	0.0	0.0	79.0	3.0	0.0	0.0	0.0	0.005950434839469039	0.4481202566882527	1.2232483654506414e-06	0.0016861605281332224	91	0.5103785103785103	-0.7882	0.0020932243378131874	9.785407648660232e-08	1539.4945054945056	
SSTR5	43.0	0.0	0.0	0.0	1.0	42.0	0.0	0.0	0.0	0.0	0.06748185444320931	0.478833990857286	0.00012042582109564104	0.01882979042218873	599	0.6275629891954075	0.069	0.0030835729317163995	6.849321828346026e-08	1018.2722868217053	
SSTR4	96.0	2.0	1.0	0.0	0.0	89.0	4.0	0.0	0.0	0.0	0.06342771202510952	0.4715986184778586	2.1690409264318264e-05	0.018583422573433147	599	0.699571244667156	0.0069	0.0030745773260847315	1.752931480579025e-08	1066.9556701030929	
MLX	32.0	1.0	0.0	0.0	0.0	30.0	1.0	0.0	0.0	0.0	0.01307787876806382	0.4718168636041095	7.558680328804532e-06	0.002549935728261189	191	0.4676884422110553	-0.5566	0.0025905162244985397	1.0166843270538872e-07	1252.255	
DOCK7	189.0	5.0	1.0	0.0	0.0	157.0	17.0	0.0	9.0	0.0	0.05048061204472635	0.4969939228494362	6.887001583386335e-05	0.008455119349876533	365	0.3123592938314416	0.0049	0.003037099292169033	6.93841652636124e-08	1056.0686528497408	
RAET1L	17.0	1.0	0.0	0.0	0.0	15.0	1.0	0.0	0.0	0.0	0.01307787876806382	0.445016732140259	3.4804040413558284e-05	0.0020025213104415225	133	0.37753768844221103	-0.2859	0.0025859221745601194	1.7913416569935438e-07	863.23	
ARHGAP35	284.0	41.0	6.0	6.0	0.0	173.0	56.0	0.0	2.0	0.0	0.039495193879552734	0.4842468572876096	3.7320143913781095e-05	0.005999700571860796	330	0.3684886824157359	-0.0276	0.002986840267272222	4.905821606126152e-08	930.3062913907283	driver
ELMSAN1	123.0	30.0	4.0	3.0	0.0	79.0	6.0	0.0	1.0	0.0	0.036814228732099656	0.4895796651406985	2.8347350919583924e-05	0.008814772230091153	378	0.3183567947510477	-0.2453	0.002970779234678286	6.301136517587245e-08	1351.1349911190052	
DHX30	100.0	5.0	1.0	3.0	0.0	81.0	7.0	0.0	3.0	0.0	0.00725822271627542	0.4432882112525001	1.8787369311735085e-06	0.0011172338702984774	101	0.4933660933660934	-0.5897	0.00223402255172448	5.199725660588062e-08	1005.2072072072071	
MPDU1	12.0	0.0	0.0	0.0	0.0	10.0	1.0	1.0	0.0	0.0	0.0033348590858562747	0.4014437590234939	0.00017315471581651483	0.0001698147526816696	48	0.7027450980392157	-0.5025	0.0016131174541737779	3.2347810129393986e-06	400.1764705882353	
ARHGAP45	78.0	2.0	1.0	1.0	0.0	68.0	5.0	0.0	1.0	0.0	0.02249395148106977	0.4589460416541624	2.119808527549007e-06	0.003482620300337689	298	0.7182520848871109	-0.3049	0.002824832401410816	1.0091881748122483e-08	936.2325581395347	
ACVR1B	87.0	4.0	0.0	0.0	0.0	71.0	8.0	1.0	3.0	0.0	0.0174589681553652	0.4660652790052723	4.271690575698393e-05	0.0017693919162270605	185	0.2681704260651629	-0.1415	0.002724201534563552	1.1610371420973408e-07	616.6067415730338	driver
OR51E2	98.0	8.0	0.0	0.0	0.0	85.0	4.0	0.0	0.0	1.0	0.06695873929248676	0.4914203084832905	1.00893894720417e-05	0.021719932931202952	599	0.766745708088954	-0.0283	0.0030825376700647426	9.856620068685016e-09	1208.2490234375	
COQ4	23.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	1.0	0.0	0.0002615575753612764	0.28542366554684584	0.0	9.302380538098905e-07	4	1.0	-0.6442	0.00022676124179440155	0.0	31.75	
PTH	18.0	0.0	0.0	0.0	0.0	16.0	2.0	0.0	0.0	0.0	0.03498332570457072	0.485107057890563	4.686157224513689e-05	0.00881976534702883	396	0.4436347089502608	-0.2468	0.0029581092317797018	1.0911076612516312e-07	1254.6205607476636	
EIPR1	43.0	0.0	0.0	0.0	1.0	39.0	1.0	0.0	2.0	0.0	0.006669718171712549	0.461285554851748	1.1125314999295928e-06	0.0012363486258346235	100	0.516598718695399	-0.7390000000000001	0.002175758617163944	6.185004591730952e-08	1367.4019607843138	
ZC3HAV1	99.0	7.0	1.0	2.0	0.0	80.0	9.0	0.0	0.0	0.0	0.03988753024259465	0.4843695562664302	9.134743715521802e-06	0.009523671188883871	472	0.8058790276992651	-0.2326	0.0029891644479484486	2.2042393500965625e-08	1204.2819672131147	
SLA	41.0	2.0	0.0	0.0	0.0	32.0	7.0	0.0	0.0	0.0	0.0421107696331655	0.4869761813781684	2.9779356747201472e-05	0.00787218497846807	366	0.4304357485776108	-0.1134	0.003001098649413685	4.56924989388655e-08	1116.6863354037266	
PCDH17	295.0	8.0	2.0	0.0	0.0	266.0	19.0	0.0	0.0	0.0	0.014843392401752437	0.4631295236364738	4.654267635499301e-05	0.0008759776750002517	142	0.4250906397411407	-0.1296	0.0026504271367725927	2.196327869829795e-07	459.57268722466966	false_driver
PNP	35.0	0.0	0.0	0.0	0.0	31.0	4.0	0.0	0.0	0.0	0.013993330281828288	0.4766698874793505	1.2892229057131011e-05	0.0020215257082988195	184	0.33184151638804793	-0.4497	0.0026243201298228104	1.1877731622307224e-07	999.0093457943924	
PHETA1	12.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	1.0	0.0	0.0001307787876806382	0.3196296451113991	0.0	1.7198581125892812e-06	2	1.0	-0.4888	9.4415370347465e-05	0.0	89.0	
MYH10	175.0	5.0	1.0	1.0	1.0	155.0	7.0	0.0	5.0	0.0	0.028117439351337214	0.4775630015926053	4.321305443598451e-05	0.003374626103756501	298	0.3193256356047054	-0.1013	0.0028977507509088275	8.357671373946778e-08	781.3511627906978	
SCNN1D	44.0	2.0	0.0	1.0	0.0	37.0	4.0	0.0	0.0	0.0	0.05329235597986007	0.49517549540215	2.572676357390854e-05	0.0077497115321610395	396	0.4513196967184697	-0.0308	0.0030467958469214715	2.8957507150746823e-08	1052.3791411042944	
RPE	18.0	0.0	0.0	0.0	0.0	16.0	1.0	1.0	0.0	0.0	0.001961681815209573	0.37780083500086464	1.5470749968877712e-07	9.33460984236856e-05	30	0.6896551724137931	-0.7881	0.0012171501371597575	4.0711457365433184e-08	397.83333333333326	
IFNA17	26.0	1.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.05754266657948081	0.4819577069742523	1.8306269998396695e-05	0.012327592633683071	472	0.4345873409866584	0.0092	0.003059697885453387	1.7268828346682484e-08	1019.7352272727272	
MAPK8	52.0	3.0	1.0	0.0	0.0	43.0	3.0	0.0	2.0	0.0	0.2692081344405937	0.5681961731376556	0.0024908735120871325	0.048349759204127166	599	0.1292927733569572	0.6896	0.0031935540183260303	7.260151598792803e-08	809.0510080155452	
CDH20	153.0	1.0	1.0	0.0	0.0	140.0	9.0	0.0	2.0	0.0	0.04570718629438305	0.4966065919792174	0.00011269975774107193	0.008307088762641685	374	0.2365679993113371	-0.0596	0.003017964035984489	1.223887856195008e-07	1162.7825464949926	
ANGPT2	41.0	3.0	0.0	0.0	0.0	31.0	5.0	0.0	2.0	0.0	0.047341921140391034	0.4945030071784259	3.080652648818686e-05	0.011067091426869164	396	0.38886086976456297	-0.1389	0.0030251285147667732	4.2074694408220964e-08	1310.9848066298343	
FUT8	57.0	1.0	2.0	0.0	0.0	45.0	9.0	0.0	0.0	0.0	0.001961681815209573	0.3648748598286928	6.268923592331397e-06	0.00017636184981982252	26	0.5885057471264368	-0.6521	0.001202222520892244	3.56306242723095e-07	499.4333333333333	
TNNI1	25.0	0.0	0.0	0.0	0.0	23.0	1.0	0.0	1.0	0.0	0.022101615118027856	0.4750559145129225	9.66654653520644e-05	0.0017910972035050953	203	0.22430776254104265	-0.025	0.0028176570021235647	2.053516225370481e-07	570.3313609467456	
ADAM19	136.0	1.0	1.0	1.0	0.0	121.0	8.0	0.0	4.0	0.0	0.025109527234682537	0.4818665910451523	4.871193058448382e-05	0.00420103617196339	303	0.3547650130548303	-0.2874	0.002862604654845623	1.5014012167525645e-07	1026.2890625	
PRRX1	54.0	1.0	0.0	0.0	0.0	48.0	3.0	0.0	1.0	1.0	0.040802981756359116	0.4863412307203053	2.100006727989296e-05	0.0072966648170719045	372	0.4232569864592337	-0.1134	0.002994227510267745	3.067367712504223e-08	1092.0625	driver
PDP2	37.0	1.0	0.0	0.0	0.0	33.0	3.0	0.0	0.0	0.0	0.008369842411560845	0.4682772980586686	1.4760758779090244e-05	0.0018114650754161813	113	0.3981299212598425	-0.5863	0.002328532558305497	2.438919491353084e-07	1357.453125	
ATP6V1G1	7.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.011377754528215524	0.455786367835961	1.2183467422560015e-05	0.0012731519054853995	133	0.4630921533452927	-0.3541	0.002513597933705903	1.0745764469227708e-07	692.2068965517243	
FSCN1	37.0	0.0	1.0	0.0	0.0	35.0	0.0	0.0	1.0	0.0	0.05754266657948081	0.5008843180924931	0.00038983712256662436	0.008283792221135145	365	0.17017530251318647	0.1513	0.003059646340628867	2.07445079853256e-07	932.6556818181817	
BRD4	128.0	2.0	1.0	3.0	0.0	112.0	8.0	0.0	2.0	0.0	0.032433139344798266	0.4906320179659929	2.904750591805716e-05	0.007616573144375767	365	0.4129846855653307	-0.3348	0.0029386951730828283	8.199839751836098e-08	1467.4254032258066	driver
ZIC2	37.0	0.0	0.0	0.0	0.0	36.0	1.0	0.0	0.0	0.0	0.018701366638331263	0.4756617212528382	1.8722643361951683e-05	0.00359841110707582	247	0.3299717826033616	-0.4572	0.0027548517532855143	1.1460884349152e-07	1296.4195804195806	
ALCAM	77.0	10.0	1.0	0.0	0.0	61.0	3.0	0.0	2.0	0.0	0.02197083633034722	0.4826269448038628	1.3022052323272095e-05	0.00521879858471881	287	0.47190831556503204	-0.4506	0.002816903874806332	7.297888532696277e-08	1428.166666666667	
PRKD3	81.0	2.0	1.0	0.0	0.0	71.0	6.0	0.0	1.0	0.0	0.06656640292944485	0.4973656823208014	8.270358550698564e-05	0.014843424214779681	472	0.3860172741199221	0.0612	0.0030820038517812725	5.116071188812843e-08	1120.1620825147347	
LZTR1	135.0	3.0	1.0	1.0	0.0	103.0	8.0	0.0	19.0	0.0	0.007519780291636697	0.4581348671399898	3.4621843635473427e-06	0.0011245726871030972	109	0.3668954996186117	-0.601	0.002258490480278116	9.681703133352047e-08	1005.6434782608696	driver
ITGB3BP	17.0	1.0	1.0	0.0	0.0	14.0	0.0	0.0	1.0	0.0	0.057215719610279214	0.493306667526854	0.0001982643694947124	0.005864292162302571	355	0.20921085322000652	0.1933	0.003058655342781203	1.0101805248638233e-07	729.9668571428572	
ZNF45	61.0	4.0	0.0	0.0	0.0	42.0	13.0	0.0	2.0	0.0	0.0623160923298241	0.4979973297730307	2.7969668628313787e-05	0.014646501117635638	472	0.578839930515753	-0.0384	0.0030722386645011665	2.688816913159337e-08	1231.7565582371458	
DLX3	27.0	1.0	0.0	0.0	0.0	24.0	1.0	1.0	0.0	0.0	0.04636108023278624	0.4955284816278919	0.00013388938702192394	0.007122635785098778	365	0.2154502641581602	-0.0181	0.0030209326993987412	1.3982647769992893e-07	1000.7559943582512	
LBX2	13.0	0.0	1.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.03230236055711764	0.4845844291644222	3.055902514733095e-05	0.006016322917182506	354	0.3970403462236493	-0.2016	0.0029373727109632906	6.538497242684716e-08	1145.7226720647773	
GNG5	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.1099195710455764	0.4977541986720479	0.00017411199143221135	0.024641575654090208	599	0.33054516869210504	0.3722	0.003139233978399557	3.2610614994277895e-08	853.6400951814396	
OR2W1	80.0	1.0	0.0	0.0	0.0	72.0	7.0	0.0	0.0	0.0	0.06695873929248676	0.4914203084832905	1.00893894720417e-05	0.021719932931202952	599	0.766745708088954	-0.0283	0.0030825376700635678	9.85662006868502e-09	1208.2490234375	
MS4A2	63.0	3.0	1.0	0.0	0.0	50.0	5.0	1.0	3.0	0.0	0.046295690838945934	0.4875661544347383	6.225964700575396e-05	0.007299288081414233	367	0.3595801468766731	0.0324	0.003020398658975091	6.14765933766417e-08	917.5677966101697	
GTF2A1L	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.015824233309357224	0.4741574427185068	6.4207691661064676e-06	0.002793797560651477	226	0.4248139638558349	-0.5198	0.0026829693649840407	6.493222678991336e-08	1217.0371900826449	
INSR	130.0	5.0	0.0	1.0	0.0	113.0	9.0	0.0	2.0	0.0	0.08487543320473419	0.5062398622926942	0.0003325737968285706	0.013815591981100193	396	0.1945523211678485	0.32	0.0031131138409887893	7.72392980050788e-08	841.3443759630202	
PTX3	28.0	0.0	0.0	1.0	0.0	26.0	0.0	0.0	1.0	0.0	0.00804289544235925	0.3817333133642853	4.4293693631406035e-06	0.0004835018065252325	116	0.7377049180327869	-0.5292	0.0023025960996989983	9.464915468186607e-08	480.0731707317073	
AIRE	51.0	2.0	0.0	0.0	0.0	45.0	1.0	0.0	3.0	0.0	0.03589877721833519	0.4895169808904965	2.104386856633645e-05	0.008155607633447477	384	0.3916477204738543	-0.2915	0.0029646820717998163	5.2381523308796444e-08	1404.5318761384335	
ZNRD1	4.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.035114104492251365	0.4826421763554882	2.631667990687272e-05	0.005740184527408221	365	0.4748533866977959	-0.2016	0.0029590272470740426	5.43313753015246e-08	1096.8864059590317	
SUDS3	18.0	1.0	0.0	0.0	0.0	12.0	3.0	1.0	1.0	0.0	0.03504871509841104	0.4814115276859634	6.095192017924824e-05	0.005661074275430506	351	0.4010182731203794	-0.14	0.0029583851336204585	9.05678449243854e-08	1043.0223880597016	
FARP2	93.0	1.0	2.0	0.0	0.0	79.0	6.0	0.0	5.0	0.0	0.05185378931537304	0.4968324615834444	0.00010460974310930921	0.008429106486241572	359	0.2921968741640873	0.0264	0.003041916026028794	9.013712423823587e-08	1023.3329129886508	
KCNMB2	50.0	0.0	1.0	0.0	0.0	47.0	1.0	0.0	1.0	0.0	0.05420780749362453	0.4879239383594423	2.5126429415170885e-05	0.01689311864214963	539	0.7549197857846308	-0.0974	0.003049458210322046	2.7221667249027478e-08	1162.3148371531965	
NAP1L3	87.0	3.0	1.0	0.0	0.0	76.0	7.0	0.0	0.0	0.0	0.00045772575688223367	0.3370358126721763	1.0103146341019751e-07	1.2413532399411893e-05	6	0.6666666666666666	-0.7408	0.0003884122926257716	6.406393544623583e-08	192.57142857142856	
PDAP1	16.0	0.0	0.0	0.0	0.0	15.0	1.0	0.0	0.0	0.0	0.05943895900085006	0.5037717824554468	0.0001753872753731551	0.0111073471539585	396	0.2408950146115933	0.0417	0.003065018522821586	1.1786397163731752e-07	1131.943894389439	
CCL16	16.0	0.0	0.0	0.0	0.0	13.0	1.0	1.0	0.0	1.0	0.041456875694762314	0.4810934944004026	3.2857985170707126e-05	0.009598155017016644	396	0.4748207175285681	-0.1229	0.002997644593263736	5.0451114384555985e-08	1083.1451104100947	
RPS6KC1	105.0	1.0	3.0	1.0	0.0	91.0	8.0	0.0	1.0	0.0	0.002027071209049892	0.42257529704338215	1.0006397463622385e-06	0.0002628591027416001	29	0.3849462365591398	-0.7672	0.0012406366767684846	1.6720658715806438e-07	849.516129032258	
LY6G6D	14.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	1.0	0.0	0.004904204538023932	0.3915258576548899	8.22484420911327e-08	0.00015729772070881246	75	0.952072072072072	-0.2723	0.0019288265437541056	1.6623389798011254e-09	264.81333333333333	
FOLR1	33.0	2.0	0.0	1.0	0.0	26.0	3.0	0.0	1.0	0.0	0.028640554502059767	0.4806549957569853	9.323475164035596e-05	0.002588426131944203	237	0.3282133266459777	-0.0211	0.0029027048855833045	1.6729876804800932e-07	683.0251141552511	
EWSR1	72.0	5.0	1.0	1.0	0.0	55.0	9.0	0.0	1.0	0.0	0.06408160596351271	0.5000817501062751	0.0006279016987635905	0.0077965590491699205	365	0.15285276521231578	0.26	0.003076199917351595	1.7145679208246375e-07	786.4653061224491	driver
MRGPRX2	53.0	1.0	0.0	0.0	0.0	50.0	2.0	0.0	0.0	0.0	0.00045772575688223367	0.3393693273861039	0.0	0.00012024619207310032	7	1.0	-0.9837	0.0004005393476690725	0.0	937.4285714285713	
EEFSEC	54.0	2.0	0.0	1.0	0.0	47.0	3.0	1.0	0.0	0.0	0.020989995422742432	0.459856867933606	2.321247352100625e-06	0.0012930327438771814	255	0.8272975077881619	-0.2083	0.002798467627399237	9.915052890743943e-09	652.0965732087228	
OR52M1	71.0	0.0	1.0	0.0	0.0	68.0	2.0	0.0	0.0	0.0	0.06695873929248676	0.4914203084832905	1.00893894720417e-05	0.021719932931202952	599	0.766745708088954	-0.0283	0.0030825376700675078	9.856620068685018e-09	1208.2490234375	
CPNE6	65.0	3.0	1.0	0.0	0.0	54.0	4.0	0.0	3.0	0.0	0.005034983325704571	0.42143408289241613	4.10688579954983e-06	0.0003746610622061693	74	0.5010252904989747	-0.7132	0.0019649288836655976	1.6449155665652694e-07	716.4415584415584	
CLDN11	24.0	0.0	0.0	0.0	0.0	23.0	1.0	0.0	0.0	0.0	0.0051003727195448895	0.43212771969482905	1.2478723557870172e-06	0.0004994291712457472	72	0.6280386280386281	-0.5581	0.0019737642591746664	4.54887215808308e-08	669.1538461538463	
P3H4	33.0	1.0	0.0	0.0	0.0	30.0	2.0	0.0	0.0	0.0	0.0007846727260838293	0.4118217315201293	1.4438384146526747e-08	0.00015868009049048134	12	0.5757575757575758	-0.9157	0.0006293286252603348	2.530609282890556e-08	1400.75	
ADD2	114.0	4.0	0.0	0.0	0.0	101.0	9.0	0.0	0.0	0.0	0.034329431766167526	0.4910100815514031	3.795260320970652e-05	0.007883501998697414	366	0.4074736459469284	-0.2833	0.0029534877215605807	9.574401231878989e-08	1332.1904761904761	
SETDB2	57.0	4.0	0.0	0.0	0.0	48.0	4.0	0.0	1.0	0.0	0.0030079121166546787	0.4358594351184199	5.067303493988997e-07	0.0005782873059414889	44	0.38164251207729466	-0.8057	0.0015550529863050842	7.027000979429404e-08	1270.304347826087	
NOC4L	41.0	2.0	1.0	0.0	0.0	36.0	1.0	0.0	1.0	0.0	0.02994834237886615	0.4633821167772626	0.00020972622717717784	0.0012755829511028327	255	0.3862192197070318	0.1356	0.002914774952466905	2.112095078022768e-07	452.3886462882096	
WASF3	83.0	5.0	1.0	0.0	0.0	70.0	5.0	1.0	1.0	0.0	0.036748839338259336	0.4863412307203053	6.525296438522003e-05	0.005190868475299452	354	0.30577070685925617	-0.0789	0.002970044464067643	9.672619981187226e-08	939.1067615658363	
CLIC1	24.0	1.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.03714117570130125	0.4921952946477423	7.222201857063699e-05	0.007611649352661447	381	0.344579824626773	-0.2275	0.002972816382462525	1.3388220686468653e-07	1291.262323943662	
CORO2A	64.0	1.0	0.0	0.0	0.0	58.0	3.0	0.0	2.0	0.0	0.022167004511868173	0.4812751762336354	1.4715978423641507e-05	0.004629900229718895	288	0.3412403344329825	-0.4097	0.0028200902510373	7.565896872270145e-08	1343.8466076696166	
NFU1	32.0	0.0	1.0	0.0	0.0	23.0	2.0	0.0	6.0	0.0	0.011377754528215524	0.4700765376694434	0.00011773214410812098	0.001446794897021865	137	0.20988638628662548	-0.3403	0.002510305320604421	4.1053772945409605e-07	929.1321839080459	
CDHR1	111.0	4.0	0.0	2.0	0.0	101.0	3.0	0.0	1.0	0.0	0.009350683319165632	0.40635047163544574	5.331709694823078e-07	0.00044290418705224407	129	0.8661479365704717	-0.242	0.0023936998290170165	5.268455155606427e-09	366.20279720279717	
WHRN	80.0	2.0	1.0	0.0	0.0	75.0	0.0	0.0	2.0	0.0	0.0057542666579480815	0.3966747075454569	2.3102408021947675e-06	0.00019672191527956963	82	0.7513061650992685	-0.3264	0.002059575696620085	4.3345202838709916e-08	303.625	
CASP1	70.0	3.0	0.0	1.0	0.0	54.0	10.0	0.0	1.0	1.0	0.049826718106323165	0.4933225806451613	0.0001330359763541059	0.00822255854119265	386	0.19014558134241105	0.0799	0.0030345730306240363	7.90990980073229e-08	923.3963254593176	
ATP2A1	128.0	8.0	2.0	0.0	0.0	107.0	8.0	0.0	3.0	0.0	0.017916693912247438	0.4766104652974725	1.727502600735279e-05	0.004674240096062668	246	0.39924066201438463	-0.5095	0.002737249560906323	1.2830328418093273e-07	1421.397810218978	
KLHL9	51.0	4.0	1.0	0.0	0.0	42.0	4.0	0.0	0.0	0.0	0.0294252272281436	0.4743045002015942	2.183826032270389e-05	0.003084909575813385	298	0.4643108141549122	-0.2002	0.002911291836669271	6.232777906000236e-08	917.6911111111114	
TMEM51	35.0	0.0	2.0	0.0	0.0	31.0	2.0	0.0	0.0	0.0	6.53893938403191e-05	0.27916613424362463	0.0	1.2968491842393526e-07	1	0.0	-0.9840000000000001	6.356718527715119e-05	0.0	124.0	
CCDC151	52.0	1.0	1.0	0.0	0.0	43.0	4.0	0.0	3.0	0.0	0.002615575753612764	0.3510628529452275	1.6203617551315004e-05	4.334885319302457e-05	39	0.9512820512820512	-0.5095	0.001425594334241493	4.996905580621361e-07	233.275	
OST4	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009154515137644674	0.4243105266078464	2.226152039036993e-06	0.0004623337939962535	133	0.7133607399794449	-0.5237	0.0023863098907608037	4.6999595500999385e-08	598.7714285714286	
TECTB	44.0	1.0	0.0	0.0	0.0	39.0	3.0	0.0	1.0	0.0	0.004904204538023932	0.3915258576548899	8.22484420911327e-08	0.00015729772070881246	75	0.952072072072072	-0.2723	0.001928826543754228	1.6623389798011254e-09	264.81333333333333	
WDR45	55.0	0.0	0.0	0.0	0.0	43.0	9.0	0.0	3.0	0.0	0.0058196560517884	0.4347195770203815	1.3975948250137829e-06	0.0014141338596763526	89	0.4502042900919305	-0.7803	0.0020767802998070397	1.1522958223174868e-07	1194.1797752808986	driver
